mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,,
15250224,23110046,15307833,15322936,15535962,15177645,15349912,16436365.4285714,2944875.17835996
15387017,21563952,16061395,15251569,15237802,17130381,15231133,16551892.7142857,2317145.97468025
15396555,22941954,15433484,15328194,15235533,15515773,15241599,16441870.2857143,2868055.29638323
16792110,25184738,15577480,15285363,15210639,20276547,15211416,17648327.5714286,3790140.78125465
15436286,25943191,18179608,15678014,15210585,20743091,15231086,18060265.8571429,4042227.85015225
15742948,25445143,15469629,19273105,15271597,23114035,15210780,18503891,4245545.78157481
15451385,30660273,15827607,20772532,15217052,20902702,15228495,19151435.1428571,5682653.04984264
15520582,29014476,15935248,21713772,15273161,21408628,15207423,19153327.1428571,5213176.19193368
15554789,26939115,15209483,15100699,17151421,15712284,15208292,17268011.8571429,4321968.74733828
15740173,30107832,25480156,15253756,15202430,15289115,17169917,19177625.5714286,6073957.01570321
15514926,29584660,23823848,15147761,15148175,15980898,16083562,18754832.8571429,5691022.42967842
15844183,25535900,21034478,15189315,15162337,15162851,15271854,17600131.1428571,4102247.41810094
17056244,27608071,15103286,15177718,15167754,16256724,15388596,17394056.1428571,4562013.72158796
17369333,27511317,15161310,15206672,17047794,15243236,15821077,17622962.7142857,4453140.91073914
15742553,27854367,15143342,15172016,15290082,15674789,15213828,17155853.8571429,4723832.15837599
18599683,27942666,18251308,15142851,15180784,15256763,15107010,17925866.4285714,4677017.06459622
19151076,28466665,15512017,15160142,15163914,15344917,15247266,17720856.7142857,4954053.09219598
22340775,31264662,15383045,19454355,15145902,15215816,15253625,19151168.5714286,6026621.43512833
21731664,30473957,18381372,17705269,15132108,20129749,15248366,19828926.4285714,5270587.44733801
20005882,25507969,15675176,15576362,15173269,21744506,15349227,18433198.7142857,4070149.29772073
22735863,25073360,20682529,15320639,15142063,25521465,15218537,19956350.8571429,4699669.71494432
19669964,26862274,26851966,15104092,15134361,15047025,15423108,19156112.8571429,5511932.62327962
15556596,25081446,16851319,15152508,17438539,15248639,15212990,17220291,3581010.26160058
15517469,27031132,26605099,15181515,15099159,16285337,19787816,19358218.1428571,5344059.47381472
16779973,25904263,17148005,15092875,15124872,16830901,19063682,17992081.5714286,3739590.99087676
18613617,30009832,25728570,15084815,15122689,15121506,21286127,20138165.1428571,5890708.98438124
15291343,25017979,27923896,15084504,16848975,15676250,19821824,19380681.5714286,5168372.16186499
15537782,28743857,21116864,15204476,15192894,15207306,15075818,18011285.2857143,5216188.08906986
15899395,15509614,22960368,15031139,15106133,15243421,15130096,16411452.2857143,2903420.57494189
17550991,15252827,20881257,15103043,15200756,15053953,15138412,16311605.5714286,2205730.63814766
15370901,15290313,23795379,15193145,15062293,16544966,15073977,16618710.5714286,3206050.30870248
15355320,20492021,21551463,18036909,15205517,18330321,15110182,17725961.8571429,2631931.15502543
15400008,22791067,23198016,15216203,29279666,17165933,15092256,19734735.5714286,5474174.71640158
15403823,15637554,19102308,16506099,21949325,15142792,15111312,16979030.4285714,2600537.79869542
15566039,16190117,22571069,15253353,18183595,15236798,15156579,16879650,2726607.49868006
15822253,15095715,23107312,15021510,19459206,15047891,17444980,17285552.4285714,3047204.22341403
17676907,15205079,22322949,14998731,17303200,16665433,20091158,17751922.4285714,2640082.69687977
16927046,15199826,22889918,15054282,15341270,15145338,15151195,16529839.2857143,2880531.77651296
16872425,15220414,21173739,14997771,16036127,15181017,15101415,16368986.8571429,2223636.36610609
15255347,15182620,20522759,15029599,15058569,15269619,15966401,16040702,2001204.89887909
15200603,20453732,32484606,15010573,15114769,15265859,15054495,18369233.8571429,6533499.03959638
16540715,15558828,15476230,15024553,15005165,15085749,15257139,15421197,539311.43621628
17099231,16452529,25645963,15012139,15030623,19018228,15146832,17629363.5714286,3821584.98900085
15126286,18999023,25330540,15146322,15030258,15575123,15099753,17186757.8571429,3864752.32323881
15487146,15499892,25341848,19742974,16686170,15115147,15137418,17572942.1428571,3796312.21429782
15275294,17044761,24475299,15073146,15634469,15267212,15075725,16835129.4285714,3438731.9153418
15064938,15423063,26551535,15541452,16567292,15330946,15059197,17076917.5714286,4208892.5291928
15160775,15492300,24705118,15967430,15697978,19597695,15741228,17480360.5714286,3523812.22751865
21911439,15434187,26722128,15171098,16584982,17814909,16532532,18595896.4285714,4236061.53264676
15996436,15733171,25368942,14970594,18024795,15099294,16011930,17315023.1428571,3690396.74202176
14956718,15474410,27478804,14968583,15921755,15344399,15049180,17027692.7142857,4621298.01204134
15143346,15534091,21579527,14969971,15687428,15388707,14988562,16184518.8571429,2394405.46938605
20361507,15551272,22151152,15000080,14957247,15139267,14999304,16879975.5714286,3040550.926479
15609369,15451592,24856952,15060960,14978886,15157054,14986349,16585880.2857143,3655103.02886985
15179488,17172322,26611622,15068222,15007320,15839034,15056344,17133478.8571429,4251092.02775708
15040729,15654819,24824441,15025832,14976710,16435768,15030065,16712623.4285714,3616676.14554243
15157276,15559226,28813745,15222500,16372586,16695271,14941471,17537439.2857143,5014939.37265034
15249440,19095985,22812387,15281588,15473124,16391463,14948600,17036083.8571429,2918195.5360536
15001082,17168246,23231734,17382144,14924576,15054204,15005969,16823993.5714286,3023721.25073272
15130226,16068209,20872551,14995584,14934554,15038656,15097743,16019646.1428571,2174951.62360802
16896876,15408566,21686702,15030542,14959757,15010213,15486086,16354106,2445429.85912709
16134758,15104348,14849065,17590701,14935113,15049417,20195949,16265621.5714286,1992696.24328846
15030269,15500378,15104845,15622719,14980404,17048371,25320452,16943919.7142857,3761786.72163179
15636968,15425723,17139441,15006465,18288301,16425949,21327880,17035818.1428571,2200024.56920208
15960854,15655907,14945608,17931324,14935474,15043338,14811637,15612020.2857143,1108197.77720506
14955126,15409816,15086352,15080547,15068848,14980127,14952324,15076162.8571429,158487.557554138
14982925,15388939,15234670,14880563,14907129,18871042,14894492,15594251.4285714,1457948.33648577
14977785,15378667,14974662,14897724,14908008,15881934,14934445,15136175,368724.547054663
14962688,15182614,14941664,16869516,14953481,15002540,14902961,15259352,715771.848967486
14857087,17510922,14983809,15784534,15959941,15057210,14864045,15573935.4285714,964221.577034182
14908710,17038452,14985917,15602901,15512631,15034256,14923784,15429521.5714286,764379.901095186
14946883,16655434,17268034,18393478,14847845,15062659,14870935,16006466.8571429,1435029.65315046
15663941,15473008,15835997,14865848,14871165,14845318,15595270,15307221,431203.76351558
14888395,15323942,14927413,14881688,14895808,14902047,14971303,14970085.1428571,158991.974346117
18785176,15908134,14932929,14880468,14874660,15002392,16982470,15909461.2857143,1490364.35465009
16316488,17320026,14881155,14866084,14818529,16693642,15971717,15838234.4285714,1006218.09260366
19830769,15815844,15208710,14861982,16344801,16288455,14863644,16173457.8571429,1727846.201395
16639316,16015552,17966532,14864462,15205564,15351445,14848641,15841644.5714286,1137798.02467483
15515234,15607842,14879704,14809699,14846558,15091088,14858888,15087001.8571429,337735.689448829
15565140,14931966,14855479,14834234,14854200,18755543,14866594,15523308,1449055.76822691
17746803,15082339,15017967,16426426,14836693,15260227,14828719,15599882,1094793.43025416
15662954,15064649,14876607,15185778,14807383,14916963,14813720,15046864.8571429,304617.05020754
15864491,18345713,15024506,15529235,15713476,14928148,14823121,15746955.7142857,1215300.1972149
16260431,14972141,14828908,14965338,15585426,14874510,14823406,15187165.7142857,542275.469131915
17696559,17473171,14824716,14955718,15178452,15055638,15037472,15745960.8571429,1262394.03933616
15670264,14916251,18403137,14843527,14830953,14959335,14826436,15492843.2857143,1317964.74584929
15739354,14911323,15070227,14821848,14790614,14833386,19982487,15735605.5714286,1901760.08145182
16697694,15892256,14840317,14851709,14787195,14876823,20496929,16063274.7142857,2085209.41052537
17518482,15639921,14872006,14905408,14826880,15174578,16519473,15636678.2857143,1025452.10474677
19376920,14918784,17548525,14727278,16634608,16687781,17079805,16710528.7142857,1586303.83643043
19993470,15357946,16586881,14882307,15445703,15910277,14711484,16126866.8571429,1817351.80034626
16876232,23094237,14745808,14774332,14789133,14866289,14800109,16278020,3104336.02244162
16045336,19595335,15225017,14806108,14883280,14844074,15933104,15904607.7142857,1706774.32635119
15990263,21490993,14808196,16722135,14835456,18737271,14628227,16744648.7142857,2547614.54217318
15870223,23261305,14867552,15917412,14743173,15218590,14773519,16378824.8571429,3074696.87004174
16039846,23555686,14873644,15462764,14847290,14881642,14767346,16346888.2857143,3212056.95926467
15972743,18683251,14929186,15557082,16817531,14883451,14781075,15946331.2857143,1409731.19749271
15957947,14868389,14833757,14778731,15001004,14920916,14779192,15019990.8571429,421069.003626654
16036994,20732634,14783052,14894024,14759394,14841836,14730417,15825478.7142857,2212932.54977497
16730167,22279883,18010507,14838504,14721590,14697205,16278975,16793833,2719053.87540624
18460268,16559988,14928456,14665499,14765209,14862451,16020840,15751815.8571429,1395444.84664848
18547841,19518234,14798005,14773890,17076305,14761176,15038748,16359171.2857143,2022032.66657982
16150494,24831300,14957643,14859158,14697841,16891361,15079725,16781074.5714286,3639346.16116571
16402880,24073450,17715462,14743745,14750031,15835035,14939788,16922913,3332046.42558483
15526980,22401816,15840241,14744080,14745803,14769285,14785561,16116252.2857143,2807067.9678256
19940062,14776299,14940986,14726450,14854022,14776528,14903724,15559724.4285714,1933047.90783052
25007097,29936163,14648536,16801279,14729015,18798152,17531437,19635954.1428571,5730941.71401602
30418348,20620213,14751830,16944536,14725128,15593239,14581048,18233477.4285714,5781730.30267053
16292275,24422182,14749025,15560327,14671680,14981334,14765548,16491767.2857143,3545183.72475183
16757030,26697830,14724490,17301656,14796470,18954123,14726302,17708271.5714286,4276061.01171027
16214369,24725858,17551885,14761682,15489414,21775470,14814410,17904726.8571429,3867704.20828732
16242286,24444071,15129062,14758738,14751364,14690177,16131013,16592387.2857143,3523628.2341593
16465956,27181925,15335814,14668909,16870225,14819821,17787847,17590071,4380139.61754695
14734047,20628167,14642195,14673942,16423524,14702921,15373114,15882558.5714286,2190238.04487418
15129108,21667301,16151800,14664949,15262846,16353959,14637012,16266710.7142857,2473547.88911944
14969977,21938033,17558706,14667509,14965935,14625030,14707120,16204615.7142857,2734488.93564323
15042642,14781503,15295859,14654822,14914505,14838670,14715843,14891977.7142857,219332.298820545
15013572,16344903,14601358,14641968,14891492,19427379,14733625,15664899.5714286,1764739.12101807
15056213,19977049,14887885,14821196,14840978,14883466,14656863,15589092.8571429,1938475.16119685
17011107,21305187,14651634,14985814,14628836,15073363,14702653,16051227.7142857,2463652.32649507
16099539,20612419,14677433,21295960,14662748,14757900,14682300,16684042.7142857,2968520.40591222
15042906,23053692,14674102,21288951,14646889,14582427,14587710,16839525.2857143,3681099.80480878
15429807,22731364,17520002,21795838,15391531,14744967,14622438,17462278.1428571,3425729.68892135
15524136,21701383,14908626,19902667,15028119,14715611,15357089,16733947.2857143,2839921.17225993
17243009,22985574,14740659,20132425,14710110,23524491,16463299,18542795.2857143,3702295.76406517
14624537,20506252,14697877,16421038,14730296,16196938,15372206,16078449.1428571,2084585.53475413
14748075,23517986,14609117,14631197,14819824,16326212,14723937,16196621.1428571,3285132.01656288
14686245,21437265,14679083,14630235,16689728,16341086,14771209,16176407.2857143,2476389.70204117
14609473,23007363,17496860,14880680,15283671,14852816,14642275,16396162.5714286,3085021.08945287
14605759,20809751,16281230,14550651,14783428,23737069,14630817,17056957.8571429,3711561.71828394
14677494,21327335,14619654,14573640,14568909,16445826,14612896,15832250.5714286,2518042.85558737
14662193,19261635,15530852,14606420,14800476,21498306,14562349,16417461.5714286,2802002.36299727
16600717,15464988,14583309,17078085,14643283,15096832,14780895,15464015.5714286,995660.142198775
16131786,15526780,14650599,15829544,14610879,14695154,14560303,15143577.8571429,666087.895309478
14749946,15236899,14627237,16443820,14690335,14677253,14603540,15004147.1428571,670737.748547928
14761049,15264061,17582558,15216389,16967515,14614375,14573512,15568494.1428571,1209867.11471142
14783564,14813633,15007501,14685828,14612813,14762457,14587988,14750540.5714286,141904.782518487
14686970,14863095,14529847,14695563,14939765,16731345,14760870,15029636.4285714,761869.978645057
17246512,14654134,14692335,14608382,14697286,18912633,21485415,16613813.8571429,2727777.97814799
14775727,15001995,14584100,15013610,14503642,19146866,22882625,16558366.4285714,3235288.87678544
14813147,14594960,14673390,14626038,14686895,21852703,20748968,16570871.5714286,3247569.26714822
14973832,14585206,14760194,14589108,16537887,21352716,14407855,15886685.4285714,2515562.67190609
15385193,14515009,14475225,14564046,14911612,15387814,14541696,14825799.2857143,409240.776646917
15696944,17692414,16135988,14563164,14609768,17255837,14499396,15779073,1320298.02743408
15066506,15986860,14796399,14612846,14583463,14669468,14501201,14888106.1428571,518583.096119104
16534627,15410323,14738709,18240995,14635584,14685819,14491671,15533961.1428571,1389836.45018955
16543799,16256586,14587043,15221426,14581039,14570549,14517900,15182620.2857143,869943.714152763
14621887,15634973,14768103,15275846,14677812,14631006,14530464,14877155.8571429,414491.3220762
