,set up=,6367,,,,,,set up=,4960,,,,,,set up=,276345,,,,,,set up=,30149,,,,,,set up=,15704,,,,,,set up=,297062,,,,,,,,,
,mode1_loop,,,,,,,mode1_loop,,,,,,,mode1_loop,,,,,,,mode1_loop,,,,,,,mode1_loop,,,,,,,mode1_loop,,,,,,,,,,
,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes, per_node,,,,,
,11919,283292,4927,1308851,93,,,11955,283570,4656,1180803,93,,,5863,1878211,291429,568618,93,,,24907,639043,11269,3151403,93,,,36028,865114,14700,3424160,93,,,20669380,87844744,23234812,15249966,93,,20668433,82870155,21125703,17059528,93
,11973,305147,5649,1362596,89,,,11732,291220,4766,1247453,89,,,179013,1750454,207113,582941,89,,,25422,689601,12190,3253209,89,,,25916,703382,13897,2737575,89,,,20608837,57380195,19387951,14796557,89,,15899291,52259003,24550134,12328802,89
,12249,311108,4904,1307086,76,,,12054,306569,4663,1259526,76,,,6324,1950472,349583,328145,76,,,28553,772703,10876,3254410,76,,,26338,696791,11950,2742327,76,,,20538121,19391785,13166297,11810807,76,,20514072,21266769,18748571,11678708,76
,12383,310046,5119,1122939,74,,,12508,300926,4721,1178637,74,,,6879,2087730,314275,307764,74,,,25457,680586,11636,2846605,74,,,25997,648632,11048,2388624,74,,,27150065,20603093,23024960,12534171,74,,20815523,20454280,17109333,11642015,74
,12133,381775,5224,1240824,65,,,12125,304701,4249,1181008,65,,,6705,1967627,219237,302357,65,,,24827,684253,11849,3019399,65,,,25478,658331,10914,2559974,65,,,20538896,23057939,17317963,8807993,65,,20518564,22385023,16807183,10655814,65
,12701,343049,5039,1312817,63,,,12014,313554,3981,1146773,63,,,6151,1770761,203895,419295,63,,,24624,717102,10363,3064208,63,,,25396,687264,10220,2594090,63,,,20600512,48848118,15427631,10634406,63,,22162579,51034729,15867005,6594384,63
,12564,372838,5021,1356380,59,,,12231,299808,3819,1124328,59,,,5682,1328870,198141,476003,59,,,25059,710007,10225,2990455,59,,,25680,686534,10338,2498571,59,,,25532407,12214198,14555812,1445853,59,,20672951,20342947,14998767,9895725,59
,12725,351907,5227,1365780,58,,,11382,315830,3821,1274625,58,,,5912,1220081,206107,265292,58,,,26876,768504,10756,3117848,58,,,27181,747990,9727,2689534,58,,,27510027,19356187,20820130,6707787,58,,22458198,17443682,14057053,6535063,58
,12548,363579,5426,1588453,55,,,11854,326702,4085,1459020,55,,,5609,1554496,214304,779037,55,,,25238,834707,11648,3680719,55,,,27281,808488,10619,3038672,55,,,20903401,19105582,8198623,1595278,55,,21218362,22362013,14443058,7000943,55
,12482,388461,5297,1523243,54,,,12837,369202,4540,1493955,54,,,5720,1554775,213860,703346,54,,,25835,824218,9109,3413039,54,,,25278,801494,9847,2957618,54,,,23521495,21625939,13329553,11293545,54,,20528141,20853605,18343638,6065833,54
,13065,374165,5767,1450385,51,,,12659,343897,4679,1199918,51,,,70626,1506277,211388,483413,51,,,25037,757798,11072,2908377,51,,,25971,737765,9157,2470183,51,,,21105301,31935405,15381679,10873463,51,,29098959,15011416,13366401,1948874,51
,13818,395495,5384,1328265,47,,,12461,333712,4077,1313465,47,,,5839,1530459,201177,260958,47,,,25108,794534,10274,2950805,47,,,25469,762851,9339,2529760,47,,,26119701,26716491,8377894,1492740,47,,22973630,16191503,5555582,977345,47
,12883,413662,4923,1475216,48,,,12670,366016,4149,1359945,48,,,5760,1725772,9771338,1256782,48,,,25012,812559,8968,3268371,48,,,25460,793267,9463,2793272,48,,,26196858,25850683,20928966,7970216,48,,25970456,21368519,13821711,10878322,48
,13025,393944,5356,1492206,47,,,13012,377423,4803,1393866,47,,,16565162,6300061,189999,837907,47,,,24890,818974,10042,3329981,47,,,24895,774022,9715,2846281,47,,,30442383,19986000,13061920,2650786,47,,33415596,15393797,12526493,10882505,47
,12765,412900,5373,1575589,48,,,16586,365874,4969,1411916,48,,,272390,6386698,202360,286768,48,,,25026,893726,11297,3370840,48,,,25151,827407,10184,3029122,48,,,26171346,85738632,22630577,6805140,48,,34886400,65830669,17434262,3421298,48
,13771,427909,6078,1726575,46,,,12632,380986,4321,1416869,46,,,5852,1826502,3436910,761849,46,,,25136,856669,8716,3598394,46,,,27090,885981,9228,3198571,46,,,25003350,31134709,7586145,2839625,46,,34448696,18571818,5506841,2055579,46
,14449,459623,5873,1892221,43,,,12016,401117,4239,1788747,43,,,5617,2200510,141244,1573035,43,,,24903,854103,9390,4093843,43,,,25181,827251,8868,3560951,43,,,29084649,47683326,8170754,2701897,43,,41495884,48982334,3236608,3203216,43
,14047,427279,5065,1559745,40,,,13688,438181,4787,1500473,40,,,5495,1946261,222834,680805,40,,,25715,842830,10185,3406927,40,,,27379,872609,9967,2919392,40,,,28854084,22745595,8139591,2422335,40,,31301565,31570504,6533362,1816789,40
,12867,440103,4669,1378537,39,,,13312,395926,4070,1305106,39,,,5561,1780466,209303,255202,39,,,25342,849124,9694,3035934,39,,,25505,814204,9100,2568951,39,,,29158975,29236431,10543256,927121,39,,31138535,25712224,9689662,911818,39
,12591,350526,5290,1233173,39,,,12887,327756,3783,1048098,39,,,5778,1287473,216651,194401,39,,,24839,736249,9542,2627382,39,,,25119,779836,9464,2287120,39,,,27505266,18654766,6958930,594679,39,,32600430,21256464,1113315,519705,39
,12466,359419,4510,1235869,37,,,11682,369422,3957,1260851,37,,,5558,1341479,209197,307353,37,,,24800,774200,8346,2831257,37,,,25411,754689,9108,2375630,37,,,23267193,20169419,7336034,1308844,37,,30398363,13724479,6280879,872980,37
,11990,434299,5300,1395322,37,,,13295,400924,4043,1262087,37,,,5508,1650529,167485,545695,37,,,24410,881165,8711,3205736,37,,,25011,866460,9406,2786919,37,,,35136875,15565797,5181865,1139753,37,,27002378,20412192,849663,1013634,37
,12597,490752,4842,1817473,33,,,11989,445189,4538,1681032,33,,,5833,1731041,13136499,9023277,33,,,24915,1045577,8179,4022407,33,,,25725,1000348,8449,3484266,33,,,30512756,29786911,921937,1717516,33,,35334762,26455612,12881080,1462974,33
,13919,562341,5263,2077466,32,,,14374,470193,4507,1794245,32,,,17723093,6914505,163693,894267,32,,,25790,1043816,8641,4549539,32,,,25317,989952,8711,3857411,32,,,30484412,27533626,4989110,2150347,32,,30333536,27082991,412703,1929557,32
,14177,501021,5175,1578077,30,,,13368,464285,3947,1486175,30,,,6709,1891221,4684617,377571,30,,,25510,1029913,9548,3686771,30,,,26127,954535,8191,3119409,30,,,40724037,19736764,6825821,950688,30,,40570659,20045285,841130,1545109,30
,12990,461968,4117,1652683,26,,,12900,448244,3818,1460831,26,,,2097291,1500096,194923,580987,26,,,25573,1004758,8474,3646774,26,,,25026,932193,7449,3037977,26,,,30322071,24207243,668823,1491207,26,,29524669,18601564,6399490,1165292,26
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-28337,-42530,-6409,-23114,,,,-18466724,-5675206733,46448,523417,,,,-143200,-1188877,-174770,-1150240,,,,7327,86316,38601,111750,,,,-25961507,-75171690020,-10816899,-9197780,,,-22535511,-73804463152,-11116019,-10774664,
,,,,,,,,-11536,-105907,-29409,-160964,,,,15710,-9270847,38116,427574,,,,-33304,-648669,-84366,-1054127,,,,-2577,34900,11153,111972,,,,-22202226,-51256332066,-10798067,-11818098,,,-22394158,-50599876141,-17163911,-9604033,
,,,,,,,,-15351,-267575,-30767,-346595,,,,8831,-5526028,30053,420200,,,,-29932,-413689,-55229,-1051623,,,,-1976,237,-4578,69739,,,,-18075769,-31374171935,-10629647,-10178660,,,-21976723,-31248117153,-10683264,-9383930,
,,,,,,,,-17161,-297728,-22042,-495648,,,,-242084,-3784050,19792,524579,,,,-27877,-479981,-44431,-1215644,,,,-1142,-32476,-2529,92706,,,,-19949298,-19862602898,-5746271,-9128303,,,-18819746,-19641453684,-15582532,-9018660,
,,,,,,,,-15222,-208106,-13254,-407525,,,,6183,-2336246,16441,600933,,,,-26574,-472260,-41162,-1356260,,,,-2532,-5110,551,143699,,,,-20192575,-13387089720,-16293726,-4154454,,,-15822610,-13199016121,-10584459,-8779153,
,,,,,,,,-7820,-157072,-8848,-257272,,,,5926,-3828369,12670,630891,,,,-26242,-510114,-40290,-1424106,,,,-1477,24050,2760,197075,,,,-20177581,-7334289098,-11951506,-9165200,,,-20053088,-7265277114,-10274851,-8712227,
,,,,,,,,-4483,-94586,-3470,-143278,,,,5822,-3330658,-3359,569799,,,,-25214,-488655,-33298,-1422346,,,,-2800,1163,-500,185576,,,,-20711456,-4797055056,-11816701,-9186826,,,-19893738,-4859846976,-10656052,-8767865,
,,,,,,,,-2383,-52030,-981,-14716,,,,5351,-31152186,7963,522904,,,,-25035,-487904,-29604,-1449002,,,,-1427,-8544,259,217546,,,,-25718452,-3288975991,-10230088,-8806478,,,-20792665,-3096218252,-9639656,-8630129,
,,,,,,,,-362,-63248,1111,-40722,,,,6772,-103901327,5676,736334,,,,-24158,-492045,-25532,-1986653,,,,-2424,7010,341,239233,,,,-20690876,-2764509640,-10329361,-8022284,,,-19705162,-2579303842,-5675882,-7651000,
,,,,,,,,-110,-3885,1026,-10276,,,,3396,-26273610,6958,599616,,,,-24104,-484112,-19623,-1590353,,,,-1918,-4112,-229,238569,,,,-15990394,-2287740853,-5416058,-8787810,,,-20207015,-1882439086,-11295010,-10455085,
,,,,,,,,-39,1135,-1193,-8173,,,,6008,-80437277,3323,568750,,,,-23498,-479998,-22437,-1634761,,,,-2060,-2477,1471,257399,,,,-26203485,-1953992387,-21012195,-19097429,,,-20473985,-1578182240,-10441035,-8401152,
,,,,,,,,-125,-3346,-1766,-45534,,,,5573,-95508792,3222,552739,,,,-24478,-477483,-18520,-1705615,,,,-1670,6734,-243,260990,,,,-41666367,-1351919841,-14407554,-8312405,,,-20317245,-964399201,-13646185,-3700272,
,,,,,,,,-414,4621,725,-11008,,,,5441,-31689126,-370664,482166,,,,-23791,-482008,-15114,-1928788,,,,-2205,5945,-883,263252,,,,-25770304,-1014812148,-21779895,-8519286,,,-20208647,-1025233469,-17471528,-8583204,
,,,,,,,,-2166,-4138,-744,-13911,,,,3179,-19789699,-365694,563740,,,,-23672,-506211,-17858,-1991492,,,,-1310,-507,1652,301480,,,,-20257148,-406778852,-34490976,-9571608,,,-25435576,-478188857,-21861837,-8013376,
,,,,,,,,126,430,-379,-5543,,,,3688,-16608649,-310191,631388,,,,-23454,-488742,-16326,-2057843,,,,-2607,-9201,568,317935,,,,-20918127,-535561154,-24479891,-13770384,,,-20793432,-459109990,-21451909,-8395503,
,,,,,,,,522,2861,291,11132,,,,4555,-3787390,-4705900,-3713771,,,,-23906,-509797,-13160,-2079974,,,,-441,2096,-1074,344358,,,,-21077945,-171861240,-17151720,-9815170,,,-20584476,-154076038,-15393853,-9243326,
,,,,,,,,862,6331,-352,13741,,,,4044,-2855804,-333553,471645,,,,-23050,-489510,-13529,-2093843,,,,-1563,844,351,350168,,,,-19392295,-108315810,-16678527,-14647947,,,-23376333,-129753827,-14846256,-7990124,
,,,,,,,,310,11976,187,21555,,,,4585,-8771202,-209405,576366,,,,-23275,-479711,-13598,-2088847,,,,-1440,4544,1305,357532,,,,-16074255,-254539914,-16469003,-7954563,,,-20550762,-318630745,-21012163,-10172438,
,,,,,,,,-25783,2269,-141,35108,,,,-87066,-1691968,-212147,438909,,,,-22549,-504769,-12086,-2235180,,,,-1782,17472,1097,380337,,,,-20565867,-77950527,-14717647,-9992346,,,-20514792,-83335096,-19574492,-18693948,
,,,,,,,,78,10128,-206,81578,,,,6274,-1298659,-222326,-8539091,,,,-22942,-535199,-12330,-2326160,,,,-1287,21453,1521,459607,,,,-20871706,-46109623,-27195338,-14471438,,,-15842776,-49041842,-24682175,-2783125,
,,,,,,,,331,18407,-278,62019,,,,-17705172,-5940603,-211350,549870,,,,-22977,-526556,-12907,-2285893,,,,-1805,16611,2126,421201,,,,-20504588,-46682144,-20486629,-8374171,,,-20446352,-48698994,-24557275,-10891805,
,,,,,,,,1382,-22306,-1655,-21007,,,,6059,-2719068,-222190,604260,,,,-22307,-546777,-11262,-2382658,,,,-1493,19569,112,437333,,,,-20611171,-52617646,-20206472,-11484608,,,-22380913,-44298073,-16374755,-7820882,
,,,,,,,,662,10827,297,26155,,,,6531,-17514962,-206178,255058,,,,-22269,-559727,-7659,-1592692,,,,-1804,24050,-2974,-381701,,,,-20696062,-72167767,-20326337,-12467872,,,-20859976,-93347293,-17415069,-9020321,
,,,,,,,,-3529,-9673,66,51531,,,,6155,-2033595,-225202,674831,,,,-13082,-341352,-6910,-1783397,,,,-11020,-213018,-3704,-475778,,,,-20532526,-64381421,-23559009,-14609944,,,-20691631,-93263417,-22034896,-8543552,
,,,,,,,,-36,-278,271,128048,,,,6056,-1594919,-286502,740233,,,,-12988,-355751,-6342,-1842552,,,,-11121,-226071,-3431,-272757,,,,-20644473,-87205701,-23223543,-12098563,,,-20643526,-82231112,-21114434,-13908125,
,,,,,,,,241,13927,883,115143,,,,-167040,-1445307,-201464,779655,,,,-13449,-384454,-6541,-1890613,,,,-494,-13781,-1707,515634,,,,-20583415,-56690594,-19375761,-11543348,,,-15873869,-51569402,-24537944,-9075593,
,,,,,,,,195,4539,241,47560,,,,5925,-1639364,-344679,978941,,,,-16304,-461595,-5972,-1947324,,,,2215,75912,-1074,512083,,,,-20509568,-18619082,-13155421,-8556397,,,-20485519,-20494066,-18737695,-8424298,
,,,,,,,,-125,9120,398,-55698,,,,5504,-1777684,-309156,815175,,,,-13074,-370540,-6517,-1723666,,,,-540,31954,588,457981,,,,-27124608,-19922507,-23013324,-9687566,,,-20790066,-19773694,-17097697,-8795410,
,,,,,,,,8,77074,975,59816,,,,5428,-1585852,-214013,938467,,,,-12694,-302478,-6625,-1778575,,,,-651,25922,935,459425,,,,-20514069,-22373686,-17306114,-5788594,,,-20493737,-21700770,-16795334,-7636415,
,,,,,,,,687,29495,1058,166044,,,,6550,-1427712,-198856,893522,,,,-11923,-374053,-5324,-1751391,,,,-772,29838,143,470118,,,,-20575888,-48131016,-15417268,-7570198,,,-22137955,-50317627,-15856642,-3530176,
,,,,,,,,333,73030,1202,232052,,,,6882,-956032,-193120,880377,,,,-12495,-337169,-5204,-1634075,,,,-621,23473,-113,491884,,,,-25507348,-11504191,-14545587,1544602,,,-20647892,-19632940,-14988542,-6905270,
,,,,,,,,1343,36077,1406,91155,,,,6813,-868174,-200880,1100488,,,,-14151,-416597,-5529,-1752068,,,,-305,20514,1029,428314,,,,-27483151,-18587683,-20809374,-3589939,,,-22431322,-16675178,-14046297,-3417215,
,,,,,,,,694,36877,1341,129433,,,,6939,-1190917,-208878,809416,,,,-12690,-471128,-6222,-2092266,,,,-2043,26219,1029,642047,,,,-20878163,-18270875,-8186975,2085441,,,-21193124,-21527306,-14431410,-3320224,
,,,,,,,,-355,19259,757,29288,,,,6762,-1166314,-208563,819897,,,,-13353,-435757,-3812,-1889796,,,,557,22724,-738,455421,,,,-23495660,-20801721,-13320444,-7880506,,,-20502306,-20029387,-18334529,-2652794,
,,,,,,,,406,30268,1088,250467,,,,-57561,-1132112,-205621,966972,,,,-11972,-383633,-5305,-1457992,,,,-934,20033,1915,438194,,,,-21080264,-31177607,-15370607,-7965086,,,-29073922,-14253618,-13355329,959503,
,,,,,,,,1357,61783,1307,14800,,,,7979,-1134964,-195793,1067307,,,,-11290,-399039,-4890,-1622540,,,,-361,31683,935,421045,,,,-26094593,-25921957,-8367620,1458065,,,-22948522,-15396969,-5545308,1973460,
,,,,,,,,213,47646,774,115271,,,,7123,-1312110,-9766415,218434,,,,-12129,-398897,-4045,-1793155,,,,-448,19292,-495,475099,,,,-26171846,-25038124,-20919998,-4701845,,,-25945444,-20555960,-13812743,-7609951,
,,,,,,,,13,16521,553,98340,,,,-16552137,-5906117,-184643,654299,,,,-11865,-425030,-4686,-1837775,,,,-5,44952,327,483700,,,,-30417493,-19167026,-13051878,679195,,,-33390706,-14574823,-12516451,-7552524,
,,,,,,,,-3821,47026,404,163673,,,,-259625,-5973798,-196987,1288821,,,,-12261,-480826,-5924,-1795251,,,,-125,66319,1113,341718,,,,-26146320,-84844906,-22619280,-3434300,,,-34861374,-64936943,-17422965,-50458,
,,,,,,,,1139,46923,1757,309706,,,,7919,-1398593,-3430832,964726,,,,-11365,-428760,-2638,-1871819,,,,-1954,-29312,-512,399823,,,,-24978214,-30278040,-7577429,758769,,,-34423560,-17715149,-5498125,1542815,
,,,,,,,,2433,58506,1634,103474,,,,8832,-1740887,-135371,319186,,,,-10454,-394480,-3517,-2201622,,,,-278,26852,522,532892,,,,-29059746,-46829223,-8161364,1391946,,,-41470981,-48128231,-3227218,890627,
,,,,,,,,359,-10902,278,59272,,,,8552,-1518982,-217769,878940,,,,-11668,-415551,-5120,-1847182,,,,-1664,-29779,218,487535,,,,-28828369,-21902765,-8129406,984592,,,-31275850,-30727674,-6523177,1590138,
,,,,,,,,-445,44177,599,73431,,,,7306,-1340363,-204634,1123335,,,,-12475,-409021,-5025,-1657397,,,,-163,34920,594,466983,,,,-29133633,-28387307,-10533562,2108813,,,-31113193,-24863100,-9679968,2124116,
,,,,,,,,-296,22770,1507,185075,,,,6813,-936947,-211361,1038772,,,,-12248,-385723,-4252,-1394209,,,,-280,-43587,78,340262,,,,-27480427,-17918517,-6949388,2032703,,,-32575591,-20520215,-1103773,2107677,
,,,,,,,,784,-10003,553,-24982,,,,6908,-982060,-204687,928516,,,,-12334,-414781,-3836,-1595388,,,,-611,19511,-762,455627,,,,-23242393,-19395219,-7327688,1522413,,,-30373563,-12950279,-6272533,1958277,
,,,,,,,,-1305,33375,1257,133235,,,,6482,-1216230,-162185,849627,,,,-12420,-446866,-3411,-1810414,,,,-601,14705,-695,418817,,,,-35112465,-14684632,-5173154,2065983,,,-26977968,-19531027,-840952,2192102,
,,,,,,,,608,45563,304,136441,,,,6764,-1240289,-13131657,-7205804,,,,-12318,-554825,-3337,-2204934,,,,-810,45229,-270,538141,,,,-30487841,-28741334,-913758,2304891,,,-35309847,-25410035,-12872901,2559433,
,,,,,,,,-455,92148,756,283221,,,,-17709174,-6352164,-158430,1183199,,,,-11871,-481475,-3378,-2472073,,,,473,53864,-70,692128,,,,-30458622,-26489810,-4980469,2399192,,,-30307746,-26039175,-404062,2619982,
,,,,,,,,809,36736,1228,91902,,,,7468,-1390200,-4679442,1200506,,,,-11333,-528892,-4373,-2108694,,,,-617,75378,1357,567362,,,,-40698527,-18706851,-6816273,2736083,,,-40545149,-19015372,-831582,2141662,
,,,,,,,,90,13724,299,191852,,,,-2084301,-1038128,-190806,1071696,,,,-12583,-542790,-4357,-1994091,,,,547,72565,1025,608797,,,,-30296498,-23202485,-660349,2155567,,,-29499096,-17596806,-6391016,2481482,
,,,,,,,,,,,,,,,,,,299556.2,,,,,,,,,,,,,,,,,,,,,-6162463.02,,,,,,-5435339.06,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,'00 Muon,,,,,,,'01 Muon,,,,,,,'11 Muon,,,,,,,'00_tachyon,,,,,,,'01_tachyon,,,,,,,'11_tachyon,,,,,,,,,,
256x256,fl_pl=,0,,,,,,,,,,,,,fl_pl=,1,,,,,,fl_pl=,0,,,,,,,,,,,,,fl_pl=,1,,,,,,,,,
,mode1:,,,,,,,,,,,,,,mode1:,,,,,,,mode1:,,,,,,,,,,,,,,mode1:,,,,,,,,,,
,set up=,36011160,,,,,,,,,,,,,set up=,143692611,,,,,,set up=,65355539,,,,,,,,,,,,,set up=,333553860,-297542700,,,,,,,,
,mode1_loop,,,,,,,,,,,,,,mode1_loop,,,,,,,mode1_loop,,,,,,,,,,,,,,mode1_loop,,,,,,,,,,
,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes,,,,,,,,,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes,,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes,,,,,,,,,,nds_td0 and nds_td_rem set up,indipendent set search,sum[i] calculation,star_to_mesh,nodes,,,,,,
,1365003,4339908,970109,5991704,26740,,,,,,,,,,46164734,177286393,80431,605131,26740,,,832648,8898518,1337404,11628914,26740,,,,,,,,,,16671836,300447142714,9948974,12635744,26740,,,,,,
,136111,1772506,233992,3415252,18302,,,,,,,,,,2812458,61843759,67581,587289,18302,,,286667,7765662,932186,12322393,18302,,,,,,,,,,19110809,203664034648,12457587,11868165,18302,,,,,,
,96052,2422556,157487,3436701,11259,,,,,,,,,,467866,27946939,29741,389447,11259,,,210437,5775075,581596,10407272,11259,,,,,,,,,,16242935,125039327991,10456971,11413291,11259,,,,,,
,95499,1997871,136866,3216512,7096,,,,,,,,,,12193,18536538,21303,812450,7096,,,181905,4644292,369952,8991058,7096,,,,,,,,,,31392036,78783191352,11318261,13883868,7096,,,,,,
,85156,1670132,110402,3734238,5488,,,,,,,,,,11789,12705311,16532,289542,5488,,,165683,4076452,302687,8696484,5488,,,,,,,,,,16154519,54928011646,10339943,17232745,5488,,,,,,
,82364,1655341,89588,4058462,4169,,,,,,,,,,11501,17447506,22593,371156,4169,,,152221,3852728,274739,8676428,4169,,,,,,,,,,16315449,31843630657,10911196,11872888,4169,,,,,,
,78402,2032540,95030,4586444,3338,,,,,,,,,,12853,37136948,20157,467847,3338,,,162249,3842179,244205,8771385,3338,,,,,,,,,,18085262,18608641368,10146068,17880041,3338,,,,,,
,75727,2032725,89683,4677025,2750,,,,,,,,,,12953,139942877,28247,619171,2750,,,152969,3743110,209272,8657622,2750,,,,,,,,,,21219578,12422342479,15854248,14196022,2750,,,,,,
,74698,2046541,83564,6919006,2251,,,,,,,,,,15761,118409740,26632,732875,2251,,,148544,3472873,195620,13332787,2251,,,,,,,,,,21375144,9217176278,9456188,11726075,2251,,,,,,
,73662,1920268,76433,4607706,1871,,,,,,,,,,16919,498654249,25109,670237,1871,,,166911,3806958,190660,9059570,1871,,,,,,,,,,15918777,7391559466,13706389,11358544,1871,,,,,,
,74168,1878038,72499,4987855,1610,,,,,,,,,,17570,191555269,367014,790947,1610,,,154003,3678677,161205,9153662,1610,,,,,,,,,,16517389,6310085796,21238837,18154710,1610,,,,,,
,73202,2097594,66444,5226048,1384,,,,,,,,,,15821,162043215,22376,730272,1384,,,140359,3674419,151645,9618677,1384,,,,,,,,,,15955303,4405434293,10075583,15292002,1384,,,,,,
,80885,2221417,84834,5339174,1198,,,,,,,,,,18370,102306212,212876,951810,1198,,,147110,3563513,141106,10600389,1198,,,,,,,,,,27746140,3426073157,20529520,14524983,1198,,,,,,
,76178,1938806,63947,5469299,1063,,,,,,,,,,18267,125447019,16595,896066,1063,,,134991,3756801,134930,11338358,1063,,,,,,,,,,18091697,2377192944,8298661,16335594,1063,,,,,,
,75128,1918391,57800,5468280,959,,,,,,,,,,17868,75280112,235988,983216,959,,,160595,3953121,126655,11893030,959,,,,,,,,,,17090367,1329935252,21532810,11834628,959,,,,,,
,68045,1897928,52766,5685852,849,,,,,,,,,,18312,49931655,229457,11709588,849,,,151665,4544258,133461,13033955,849,,,,,,,,,,18697981,1125871132,21931922,16237073,849,,,,,,
,75002,2010091,53387,5589735,763,,,,,,,,,,17267002,75741479,11610,1438493,763,,,172367,4802907,134212,13419082,763,,,,,,,,,,23759693,981439328,20326648,22607861,763,,,,,,
,72088,2001235,52448,5639997,685,,,,,,,,,,16253,21507810,235910,1770052,685,,,166207,5040894,143556,13970360,685,,,,,,,,,,41808724,590667450,21869771,20394201,685,,,,,,
,74894,1970886,44991,5627617,608,,,,,,,,,,16495,43016779,332438,1109315,608,,,215793,5270088,133847,13601900,608,,,,,,,,,,21351665,715389301,15783172,17413026,608,,,,,,
,72897,2052797,46236,5628215,558,,,,,,,,,,1601932,43113340,222781,1688837,558,,,156870,5093384,120006,13459251,558,,,,,,,,,,18676005,563070028,26117394,11067914,558,,,,,,
,66506,2052594,43472,6081726,508,,,,,,,,,,16736,20116243,214809,2632852,508,,,167142,5303831,120085,14600654,508,,,,,,,,,,20241642,156964749,22238047,9561357,508,,,,,,
,79585,2185696,45222,5864859,482,,,,,,,,,,19151,8551105,338947,1135719,482,,,164183,5140415,100778,13313465,482,,,,,,,,,,18493864,198532105,17657352,16009776,482,,,,,,
,71648,2142414,41091,6335685,425,,,,,,,,,,16238,21111977,229248,9322082,425,,,164060,5030432,95590,13715053,425,,,,,,,,,,20035281,138232001,24806757,25878298,425,,,,,,
,74073,2193690,46413,6147509,410,,,,,,,,,,16908529,40222370,9227497,7012945,410,,,140299,4837562,90205,13095587,410,,,,,,,,,,21793597,183401613,21322707,16380874,410,,,,,,
,95363,2181179,38752,7341281,367,,,,,,,,,,17555,5383199,224140,2255561,367,,,153433,5007771,91472,15051474,367,,,,,,,,,,28828911,64332954,30820542,30671096,367,,,,,,
,68253,2261583,40506,6971807,351,,,,,,,,,,17270,7660212,203283,2541876,351,,,159803,5275774,95736,15140921,351,,,,,,,,,,36271143,159249140,26565928,12080493,351,,,,,,
,65001,2365492,42295,7260859,334,,,,,,,,,,120465,21440591,11419106,7302628,334,,,159150,5359949,86216,15661435,334,,,,,,,,,,18830764,167599576,33517466,23114239,334,,,,,,
,66296,2470785,40985,7045961,314,,,,,,,,,,18542,26519854,223849,1554300,314,,,154156,5483192,88055,15147437,314,,,,,,,,,,23988193,200287797,14810695,16026133,314,,,,,,
,65837,2417667,38246,7356113,304,,,,,,,,,,16933,7372370,217449,3523008,304,,,168793,5805486,93482,16116264,304,,,,,,,,,,25667118,153575499,24513677,24474986,304,,,,,,
,66364,2451736,38249,7123725,275,,,,,,,,,,18018,6763886,327166,7066739,275,,,151950,5659706,86625,15698763,275,,,,,,,,,,26350286,72812415,20917928,13633886,275,,,,,,
,72238,2747013,42733,7066646,262,,,,,,,,,,14209003,23784368,337914,2415946,262,,,163855,5859040,82552,15389297,262,,,,,,,,,,19697754,86361127,31326312,30317277,262,,,,,,
,68538,2559392,38979,6508570,264,,,,,,,,,,18878,6430873,235783,2403457,264,,,164289,5741006,83984,14769769,264,,,,,,,,,,28950266,67253068,30560937,14849897,264,,,,,,
,64637,2404970,39071,7806009,222,,,,,,,,,,17587,11900976,322384,8044262,222,,,157953,5705937,72900,17282744,222,,,,,,,,,,16058008,65954432,17736338,15770638,222,,,,,,
,68965,2593709,37270,7779573,223,,,,,,,,,,19375,8667714,333160,3275793,223,,,160430,6071691,81419,17169131,223,,,,,,,,,,19419269,119686792,28310724,9864374,223,,,,,,
,66503,2720629,49210,7349375,213,,,,,,,,,,160794,8637588,332022,3456724,213,,,183403,6292691,79311,17145123,213,,,,,,,,,,19768062,59029278,29375032,9719214,213,,,,,,
,72700,2869063,35496,7694323,197,,,,,,,,,,19632,7217953,208544,2426402,197,,,153050,6027203,73342,16738887,197,,,,,,,,,,21204373,74243534,23630747,8898603,197,,,,,,
,66972,2702094,33970,7880829,195,,,,,,,,,,17521,6657553,2431695,10348035,195,,,171669,6437799,77195,17735677,195,,,,,,,,,,21019042,53949069,23865029,14511231,195,,,,,,
