mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,,
199782,197817,194608,194084,197982,202873,194558,203379,194389,197680,197715.2,3446.54096482578
202205,196799,195100,194974,199871,201942,194782,203310,195587,197760,198233,3326.99413885868
200052,201462,194771,194248,199037,201332,202223,202325,194615,198857,198892.2,3225.75582185357
197684,196114,191813,192086,200472,200484,195406,201550,192076,195416,196310.1,3677.81343403326
196504,195267,191033,193215,197792,199600,196669,200132,191612,195030,195685.4,3093.30065356301
196359,194446,195787,201798,194789,198806,198658,200085,190952,193755,196543.5,3280.69644537051
195707,194090,194531,190255,201271,208341,197553,205461,196931,193257,197739.7,5666.94348441517
194749,192947,188999,189263,195829,203135,192625,198739,193175,192453,194191.4,4255.30631355984
193850,191985,188567,188681,192423,201310,195062,198166,189125,191872,193104.1,4170.87846995224
192448,190835,187466,187812,191718,195147,187754,196730,190414,190905,191122.9,3092.29068096056
191597,192671,186589,187229,192873,201332,186895,196183,187407,191017,191379.3,4740.72348088583
190650,190445,186197,186091,192636,193421,186188,197461,186477,190261,189982.7,3825.20695300703
189980,189135,185408,188589,189196,192669,186049,194841,185708,189324,189089.9,3004.3873270787
188863,187895,192541,192162,188508,192229,193117,193851,185364,188386,190291.6,2825.32791410523
188561,188120,189922,186688,188212,191203,188394,192962,185024,187804,188689,2235.40113228526
187589,186400,191968,184296,187008,190263,186368,192430,183559,186871,187675.2,2991.27043987073
186766,185916,189065,193428,186447,189383,186153,190888,183176,185940,187716.2,2967.39361131018
186410,185066,185868,181855,185861,189578,185893,190260,182038,191921,186475,3295.09389513831
185376,184713,184664,181043,185207,188269,189853,189739,181406,184589,185485.9,3045.18196683074
184566,183797,183241,180388,183765,187404,180233,189966,181166,183999,183852.5,3040.90758564683
184030,183163,183256,179793,183551,186925,179720,188862,179802,182881,183198.3,3020.60810838554
183438,182614,182992,178668,182663,186623,180158,187883,179196,182275,182651,2944.778995669
193211,182209,182285,183105,181536,185754,179338,186814,178197,181619,183406.8,4300.10609171448
182202,181171,180495,180255,180753,189491,178725,185789,178114,181036,181803.1,3406.41432366124
180827,179855,180684,177970,184836,184179,179412,185111,178333,182094,181330.1,2626.4631245164
180572,179585,183009,175807,181700,182744,176654,184868,176581,179668,180118.8,3056.97863911412
180204,178706,179290,183084,178716,182007,176139,183641,175379,178755,179592.1,2724.61938014591
179538,177743,183340,181090,183240,181366,182290,183122,174227,178098,180405.4,2987.14606271605
178161,176675,182087,173437,176776,184391,177359,182502,173995,177251,178263.4,3624.53455096115
177355,176294,180291,173220,176386,204074,174007,182077,172989,176993,179368.6,9152.05807091134
177046,175818,176638,172380,175251,179349,173301,180902,173609,177032,176132.6,2673.65269081665
177798,177415,177478,171877,174742,180528,175899,180055,174978,176513,176728.3,2559.52817049462
175134,178914,174787,175080,174076,178711,180854,179335,171340,173967,176219.8,3030.57617550781
174432,174012,173950,173637,173330,177202,178495,181427,170701,173051,175023.7,3121.47543639222
175812,173154,177432,170514,173011,176459,172684,184949,172237,174547,175079.9,4059.45640723265
175006,172236,177094,169806,171998,175906,169732,179614,175700,173704,174079.6,3189.81222714511
172217,174250,172550,171745,171308,179836,168688,176838,175756,171873,173506.1,3217.56904268493
171533,182241,171954,171256,170590,173846,167729,176440,177634,170739,173396.2,4253.63911648994
174066,174245,178373,169951,172962,176730,171347,179658,173720,173760,174481.2,2999.70542257439
171863,171462,171584,167193,170368,174305,167377,175604,183203,177591,173055,4848.3920816883
170875,170086,180876,166550,169714,173229,177710,175289,170226,172667,172722.2,4241.97270146803
169943,169526,170097,165606,168902,172905,174588,174439,168979,169316,170430.1,2780.96907370235
169129,167968,171110,164804,168203,172210,165101,173157,178068,168882,169863.2,3963.0760443541
168563,167730,168225,163783,167535,171237,164009,173177,194075,170374,170870.8,8658.80387941789
167709,166944,167299,163611,166481,170535,163589,172353,167007,169761,167528.9,2788.0991712794
169015,165597,166423,162752,166319,171693,162492,170716,163549,166558,166511.4,3175.30860092545
166914,165100,165824,162303,165365,170439,162606,170360,162271,165143,165632.5,2967.79548748824
165518,180076,165511,161274,165982,167577,161602,169430,161768,164920,166365.8,5500.23213247506
165039,165093,164629,160975,164248,167030,160920,168670,161225,163697,164152.6,2580.21761356156
163922,168824,163323,159739,163089,166371,160178,168589,160483,163260,163777.8,3273.3407603446
163251,162412,171006,167033,162200,165603,164093,167501,160932,162810,164684.1,3083.82743608581
163136,159366,167085,162746,161385,164753,167282,166761,160212,162155,163488.1,2872.13867082431
161703,172870,169057,157881,160839,164187,157969,166568,160299,161579,163295.2,4882.5563158839
161294,166202,162024,156731,159992,163084,156524,165945,159553,160401,161175,3306.78188643346
160644,164166,167984,156297,159366,166871,159978,164130,156817,160188,161644.1,3986.54574649394
159860,172813,163987,155312,158682,164945,160818,164564,157786,159324,161809.1,4970.86841172311
159229,161043,164587,155755,160189,161722,159763,164798,155349,158784,160121.9,3158.45818398788
158568,155371,160313,154414,159719,160537,156615,162915,154731,158311,158149.4,2818.00339878354
159215,154499,157088,154834,157029,159927,157487,161754,154329,158770,157493.2,2474.33626565905
159051,154253,157830,157259,156308,159055,159131,161476,154898,157909,157717,2157.41645904952
157754,154011,157078,160340,155168,159341,153661,160791,154084,156902,156913,2655.3593186443
157789,154011,156335,155107,155001,157715,152601,159905,153635,156235,155833.4,2215.56770753382
156637,154130,155823,152298,154263,157078,152006,159365,153255,156308,155116.3,2331.28357825088
154461,150908,153785,152149,156112,159508,149922,158269,150808,155915,154183.7,3273.0735827014
154484,150253,152613,157807,155313,158459,150280,157440,150084,158611,154534.4,3523.10589615974
152750,149632,153678,153981,152778,155285,149235,157349,149570,155163,152942.1,2740.58892494945
152218,149103,154161,150704,152157,154429,147819,155966,148716,156402,152167.5,3051.52010388994
152133,154529,150476,150832,151049,153702,147424,156063,147436,151414,151505.8,2790.46861058616
150837,150499,150080,150295,150482,153251,146604,154851,147515,150714,150512.8,2379.65262637685
150838,149115,148818,149427,150004,154655,145994,154274,146533,149887,149954.5,2812.81256040995
152581,146413,148809,148102,149026,157224,145242,154884,145722,149026,149702.9,3979.71471478938
149653,147704,148902,148731,148496,152396,146461,153584,146466,148747,149114,2304.334177154
149612,147080,149085,148097,148140,151717,145498,152288,145873,148214,148560.4,2224.70118842459
147876,144274,148638,145875,148931,150833,143524,151742,143557,147254,147250.4,2914.11649275271
148727,147656,149692,147169,147929,150147,144570,151844,144517,147624,147987.5,2300.41731721297
147935,144678,151312,146276,146008,149392,143866,172947,144178,147367,149395.9,8601.37538678812
145760,142425,149684,151754,145247,148274,141269,154497,141737,144882,146552.9,4424.73051156791
145188,141044,143679,144694,146967,147343,147450,148638,141136,144105,145024.4,2621.40349177052
144153,141064,143189,142387,145928,147069,142972,148267,141151,144074,144025.4,2413.36184145225
145382,142008,142549,143113,143267,146916,139980,147291,141116,144763,143638.5,2412.7988934016
144549,141305,142749,145456,142347,150816,139306,147015,140485,143666,143769.4,3391.14052266261
142617,139245,141175,141075,141984,147121,139100,147542,138849,141914,142062.2,3068.71550399258
142042,146206,141150,141367,151939,143626,141025,146120,140051,140805,143433.1,3694.69410701948
140989,146943,140569,168719,143755,143345,140071,145204,137518,140560,144767.3,8856.04771454074
140373,137595,139495,148529,141986,142229,136272,143502,137658,139575,140721.4,3566.16903693585
140477,136366,138445,146835,138897,141671,135617,142812,136722,139004,139684.6,3406.49944795077
139797,143914,138771,140401,138580,141120,135152,143915,135727,138033,139541,2965.61374573441
138673,143396,137706,151726,137537,140421,134529,141975,135398,138093,139945.4,4954.42085863166
139195,137325,138025,138527,137164,139310,134509,141125,134816,138693,137868.9,2026.9281328048
138757,137615,137139,135697,136526,138450,141219,140224,134734,138185,137854.6,1970.31544005861
136999,141594,135647,134250,135967,138287,135801,139341,132996,135802,136668.4,2505.70283775054
135741,137812,134829,133347,135141,142945,139238,138938,132892,139507,137039,3179.98902863237
135541,135134,133806,132693,134508,137238,131062,139648,131518,139104,135025.2,2951.11593958775
134502,131622,133432,132033,133992,135977,130551,139597,130994,133682,133638.2,2688.60499970606
134165,130923,133180,130879,133789,135652,129870,138387,130634,133145,133062.4,2630.05138099366
133550,130147,131988,130340,132696,135320,129626,135871,130242,132407,132218.7,2198.41109541515
132864,129912,132013,130115,132182,133918,129305,135247,129634,131775,131696.5,1969.34773465734
131963,128776,130775,129117,131927,133807,128660,134503,128798,138115,131644.1,3114.09745976084
133762,128343,130576,128424,130700,132815,127439,134242,127824,137603,131172.8,3357.69996674311
131324,127362,130129,127433,130825,132394,126762,132827,127379,131911,129834.6,2367.71278288187
130458,127582,129485,126763,130052,131499,126371,132349,126467,129483,129050.9,2146.79344604925
129773,131718,128365,129103,128749,131108,126431,132044,126080,128348,129171.9,2039.26067485253
129015,130589,128512,125124,134593,130123,124834,130769,125877,127760,128719.6,3005.89880069173
128307,132133,127116,125020,131335,129640,124290,130174,124785,127994,128079.4,2777.15306664137
127958,124445,127073,124835,126610,128650,124502,129317,124263,126772,126442.5,1857.61276014854
127278,124354,130138,143630,129017,128109,122945,128768,123554,125745,128353.8,5901.71123582907
126767,126793,127890,127977,126207,127570,122616,128093,123251,125458,126262.2,1949.38444985419
126068,126752,125207,123239,125780,127129,128396,127760,122609,124666,125760.6,1876.42888961393
125550,121973,124644,122554,125357,126119,124610,126998,121495,124250,124355,1819.21442142237
124962,122948,123983,124095,124173,142362,121664,126345,122707,124503,125774.2,5968.78321491631
124359,122402,124574,126593,123913,125745,121098,125163,122006,124701,124055.4,1732.02265830701
123704,120510,122242,129367,123230,124819,119654,126756,119803,122410,123249.5,3098.75043812466
122914,119712,121450,123198,122517,121498,119139,124838,121294,122135,121869.5,1663.77283772622
122283,130244,121736,119136,121578,120981,118413,123790,120827,121817,122080.5,3248.03438850159
121814,119639,120551,118515,120970,121413,117980,124135,125148,120451,121061.6,2247.99160733902
121162,117603,120235,119627,121142,122246,121057,121709,121075,119827,120568.3,1317.94124384292
120485,117015,119003,120370,124242,121602,124189,121065,126929,119195,121409.5,2949.79164047602
119813,116853,118597,117143,119551,119175,119626,120853,121356,118564,119153.1,1435.5634937001
119183,115933,120359,116505,119333,118406,115272,119984,115812,117980,117876.7,1868.67642107099
118605,115409,118401,115939,120943,117480,115117,120024,115374,117528,117482,2034.78532856253
118028,114688,119599,115369,117874,117207,114349,119900,115036,116846,116889.6,1995.01451957958
117712,114824,118257,115840,116924,118790,114267,117373,113921,116340,116424.8,1686.32254724099
116671,113848,113430,115654,116717,115681,114015,117797,113363,116124,115330,1566.00659853867
116990,113396,112668,113663,115953,117469,113348,116362,112759,118022,115063,2093.95696655346
115903,113059,112869,113348,115094,114552,112777,116063,112919,115288,114187.2,1330.89191480334
115327,111681,112017,112734,114411,113992,111660,115440,111611,114315,113318.8,1547.69116930851
114959,111264,111269,116564,113747,113335,111102,114654,111227,113913,113203.4,1918.37808809653
114346,110435,110157,115715,112687,112593,110352,113149,110292,113304,112303,1935.3474566025
113545,109949,110025,112635,114183,112029,110436,112601,110365,112639,111840.7,1538.35713596609
112996,109766,109781,111644,112482,111456,109320,111776,109286,111668,111017.5,1358.80922134051
112028,109017,109316,111155,112228,110816,108932,111382,108773,111087,110473.4,1333.64014803261
113268,108259,108598,110634,111488,109809,108134,110826,108191,110667,109987.4,1706.49427514748
111273,108409,109000,113176,110711,109597,108688,111015,107646,110282,109979.7,1642.32234283583
111687,108310,108147,112998,109503,108991,108555,109624,107107,109745,109466.7,1738.72744333959
110951,108002,107843,110021,109471,108553,107653,109140,106727,109220,108758.1,1250.28560737137
109707,106810,106746,108575,113328,107918,112466,108501,105864,108252,108816.7,2421.65155076723
108638,106230,105530,108117,119080,107049,105428,107717,105250,107746,108078.5,4049.49929003575
109168,106380,105840,108125,107415,107542,105934,108193,106214,108245,107305.6,1152.55033151124
108763,106095,106021,107992,106893,105905,105601,107091,105433,107600,106739.4,1114.65093689061
107178,104218,108629,107684,106479,105397,103497,106287,103853,106253,105947.5,1696.30934351282
106163,103222,106201,119367,105972,107458,102756,106390,103061,105438,106602.8,4767.75061801218
105505,103198,105257,103369,105326,104533,102116,104917,102624,105052,104189.7,1245.40792513939
105042,102763,102082,102531,104719,103944,106118,104224,101911,104626,103796,1408.24761080335
105272,102838,102359,103567,105126,103547,105735,104041,102926,104947,104035.8,1172.41714229857
105221,103049,102393,103553,103540,102906,101995,103213,102556,104448,103287.4,967.998071623424
103272,101172,100178,102008,102937,106834,100254,102707,101356,102515,102323.3,1916.36050018431
102914,100138,99856,102116,104167,104245,99578,103759,100290,102523,101958.6,1849.60056949242
102332,99955,102010,102321,101247,101232,99481,101940,99774,101446,101173.8,1071.71262731926
101373,98919,103282,99333,100394,100350,98500,100996,99011,101450,100360.8,1474.55114074306
101162,102588,99685,100042,102551,100062,98079,100536,98246,100334,100328.5,1518.29248024073
100673,101930,100180,98300,104648,99134,97923,100143,99726,99985,100264.2,1919.65713373798
99788,101642,97353,98346,101773,98953,97066,99395,98091,98836,99124.3,1599.59106232395
99341,96751,97164,98904,98134,98479,96721,98895,96763,98600,97975.2,1024.29789503727
100087,96667,97102,96779,97861,98089,96986,98220,96009,99271,97707.1,1258.53348959988
99725,95435,96446,95937,97379,97745,96537,98659,96360,98642,97286.5,1384.91846932109
98790,95845,95961,97163,96929,96862,96006,98246,96064,97832,96969.8,1041.79607729472
98253,95421,95461,95677,96368,96034,95702,96687,102714,97371,96968.8,2212.97074339249
97338,93907,93943,94212,95352,95748,93868,95986,94489,95811,95065.4,1164.86453194257
96101,93661,93277,93508,95288,95502,93332,95903,97733,95337,94964.2,1479.58468647268
97171,94138,93770,93807,94861,94684,94250,94926,98071,96026,95170.4,1463.36531476062
96322,93329,93346,93874,94073,96282,93319,94347,93902,97663,94645.7,1539.85670689768
94279,91763,91652,91837,93476,98556,91775,93864,92151,97266,93661.9,2454.40549262387
93809,91203,91157,91375,93205,95626,91579,93759,92102,93044,92685.9,1463.47907019161
93096,91180,90721,90714,92524,92576,90473,92499,91663,92890,91833.6,998.839014945741
92943,90810,90303,90330,91582,92490,89822,91894,90661,91994,91282.9,1043.20206309442
92693,90236,89712,90022,91186,91718,89347,91443,90107,91363,90782.7,1054.15453747963
91673,89115,89865,91345,90845,91015,88963,90881,89555,91023,90428,967.120468194113
91161,89167,88887,88756,90209,90352,89041,91219,88855,90664,89831.1,992.639069461918
91446,90159,88632,88023,91646,89620,88640,95858,88623,90267,90291.4,2310.21664207782
90182,91921,88470,94488,89826,89490,87740,102667,88016,89987,91278.7,4467.69841442126
89611,94811,87242,87224,91396,88637,87393,89097,88184,88727,89232.2,2334.55781204445
91478,89036,86701,87022,88050,88313,86564,88547,89487,88327,88352.5,1466.32475181243
88772,86209,86398,87108,87514,87713,86527,87650,96454,88043,88238.8,2994.03550784259
88052,88389,85502,85979,86952,87452,85833,87464,92006,87777,87540.6,1851.35219051733
87220,85347,85009,86333,86508,86502,84728,86634,87335,86756,86237.2,902.398630810624
87587,84721,84735,85134,86302,86620,84462,86268,87298,86907,86003.4,1151.07680987075
86390,84233,84635,84792,87275,85390,83795,85473,86773,86428,85518.4,1164.07733610978
86022,83706,83415,83654,87728,85056,83498,85071,93964,85817,85793.1,3188.16796748366
85398,83443,83498,83370,86742,84717,82888,84863,83127,84956,84300.2,1233.89120716176
84933,83243,82820,82811,84221,84460,82755,84522,82635,84899,83729.9,958.847392561623
84988,82595,82791,82153,84242,83511,82223,83370,82300,84588,83276.1,1036.60797797432
84490,82244,82321,81722,82664,82775,85496,83183,81950,83302,83014.7,1178.7248335949
83627,81125,83055,112029,83166,82627,85384,82165,81249,82916,85734.3,9318.14882724389
82917,80759,85881,85756,82330,82104,80735,81736,81165,82478,82586.1,1850.85208305076
82422,80060,82593,82933,81976,81333,80188,81544,80662,82248,81595.9,1017.58684587061
82015,79947,79692,79911,81523,80841,80182,80716,80623,82076,80752.6,867.451337091725
81590,79082,79909,79593,81186,80658,83250,81433,79291,81226,80721.8,1282.19029615559
81166,79129,78536,79606,80982,80417,81918,79879,78865,81021,80151.9,1122.90480946121
80552,77987,77990,78666,79556,81154,80343,79529,78379,80308,79446.4,1140.30436482741
80052,77562,77470,78099,79563,83816,77688,79013,78050,79293,79060.6,1900.62014440901
79690,77670,78125,77881,78520,78594,77495,79717,77599,78628,78391.9,805.568460433032
79188,76593,76460,77559,78120,78206,76572,78820,76725,78355,77659.8,1017.6106874002
79832,76018,76033,76519,77856,77776,76586,77447,76651,78173,77289.1,1179.4093107239
78702,76400,75717,76591,77433,77489,75668,77126,76714,77309,76914.9,906.258541722198
78199,75060,76074,75578,76808,76816,75208,76781,76125,77143,76379.2,962.799944606009
77760,79233,74988,75441,76290,76495,74765,76371,75162,76373,76287.8,1369.97930235785
76798,80404,74213,74911,75675,76303,74528,75846,75480,75863,76002.1,1734.88292592517
134045,135056,131216,134460,135867,132430,135060,150530,158430,134843,138193.7,8888.56230156986
118425,108172,108018,134573,111140,109810,108225,125398,111178,110709,114564.8,8926.76353942955
110568,106927,106961,107005,108716,108343,106896,112679,106938,108731,108376.4,1938.01434463215
110693,105939,106151,130878,108106,107878,105903,110475,106183,108058,110026.4,7535.93386087985
108809,108848,105381,107382,107664,107200,112013,107966,105451,107272,107798.6,1888.40486478227
107764,109555,105051,104929,106855,106483,104509,107267,104807,106636,106385.6,1596.20795080786
107199,104011,104738,104124,106196,105732,103985,106810,103984,106158,105293.7,1266.35654536943
106445,103472,103545,105961,105446,105291,103420,105885,103474,105634,104857.3,1227.17272622887
105949,102840,106281,102761,107429,104593,103021,105144,103111,106422,104755.1,1738.89476072846
105331,102153,106508,107779,107176,103863,102484,104782,102449,104502,104702.7,2013.54116201063
104662,101481,105574,103575,103922,103139,101655,104303,101711,103695,103371.7,1381.01742285252
104145,100824,105169,104929,107968,102570,101328,103766,101043,103200,103494.2,2214.78314965597
103473,100456,100749,105140,105133,102080,100811,103317,100571,102683,102441.3,1810.75914405472
103676,99944,100144,99816,104345,101367,100012,103322,100064,101956,101464.6,1755.42797567368
102481,99293,99621,99435,101213,100639,99422,102566,99659,101318,100564.7,1272.8249465046
101914,98670,99051,99639,101011,100314,99051,101831,99040,100859,100138,1215.91931384355
101108,98081,98343,98130,99943,99494,98252,101010,98274,100227,99286.2,1221.25452802527
102650,97597,98664,98503,99620,99046,97738,102120,98834,99624,99439.6,1694.7246384
100139,97903,98259,97894,98990,98329,98255,99630,98376,99192,98696.7,758.774164908989
99589,96263,96702,96542,98498,98107,96726,98691,96806,98545,97646.9,1163.73598093955
98810,95875,96154,95953,97641,97213,95905,98103,96185,97908,96974.7,1090.76029039891
98232,95468,95351,95246,97343,96687,95411,97421,95664,97416,96423.9,1116.41215507536
97783,94688,94901,94731,100823,96119,94813,96643,95050,96606,96215.7,1932.7865347443
97203,94146,94338,94276,100558,95591,94129,95905,94374,96167,95668.7,2017.84880228646
96649,93597,93691,93802,95465,95201,93781,95465,93958,95592,94720.1,1077.44011950136
96053,93222,93155,93258,94911,94423,93192,94982,93178,95016,94139,1065.9085847816
95488,92632,92636,92752,94260,93996,92531,95394,92551,94518,93675.8,1201.35338496029
94974,91896,92031,96784,105025,95687,92298,94379,92139,93709,94892.2,3944.44675179901
94383,91373,96347,96332,97863,97714,91500,92892,91494,93566,94346.4,2570.28192141554
93615,90823,93035,93472,108152,92479,90957,92328,91053,92795,93870.9,5121.5200315271
93021,90283,92608,90472,94435,92024,90213,91871,90232,92078,91723.7,1422.17673929009
92628,89664,93196,90097,91545,91438,91563,92469,89813,91637,91405,1211.58261973521
91978,89318,94065,89455,91085,91003,94486,90830,89085,91012,91231.7,1852.49705652788
91601,88752,91397,88990,93062,92581,91449,90255,88703,90412,90720.2,1562.0327781452
90766,88135,88214,88339,92218,90016,88478,92140,88277,89791,89637.4,1616.82763459807
90411,87615,87872,87912,89380,89411,87999,89802,87746,89371,88751.9,1022.9815301906
89917,87193,87121,87317,89244,89064,87247,88729,87036,88740,88160.8,1083.29126072149
89379,86644,86639,86744,88437,88512,86761,88277,86767,88225,87638.5,1027.36385959406
88591,85978,86167,86092,87689,87833,86305,87441,87191,87724,87101.1,906.683755966397
88292,87289,85656,85527,87207,87433,85690,86986,85893,87225,86719.8,952.565984882704
87731,94720,85107,85120,86524,86861,85275,86516,86423,86678,87095.5,2809.740962754
87302,91317,84673,84470,86205,86249,84978,85820,84652,86069,86173.5,2021.25578402251
86589,84225,84210,83999,85426,85751,84293,85515,84106,85661,84977.5,912.46263241601
86131,83607,83668,83632,84947,85093,83666,84918,83540,85028,84423,910.804894341019
85824,83430,83408,83424,84692,85042,83515,84412,83602,84846,84219.5,862.556310561165
85150,82665,82494,82444,86172,84176,82596,83734,82666,83931,83602.8,1281.9719012348
84602,82052,81893,85368,85645,83767,82080,83237,82012,83517,83417.3,1425.43966316829
85035,81392,81470,83108,85448,83017,81482,82693,81548,82891,82808.4,1461.50981294459
84302,80902,80813,85661,108722,82749,80862,82148,81013,82269,84944.1,8509.00968842895
82844,80393,80269,80604,110030,82740,80413,81745,80474,82000,84151.2,9147.58084352846
82311,79912,79735,80010,81582,84220,79817,81349,80097,81239,81027.2,1436.67577723329
81756,79325,79332,79455,80889,83356,79439,80421,79415,80742,80413,1333.93852931835
81343,78904,78935,79070,80206,91689,79009,80024,79008,81806,80999.4,3900.42021098012
80785,78318,78421,78483,82115,84554,78434,79963,78513,79985,79957.1,2057.47242184839
80336,77903,78010,78119,79333,80088,77962,79616,78064,79389,78882,965.187143626676
79775,77358,77476,77405,78605,79261,77450,78496,77583,78848,78225.7,886.919769639722
79174,76780,76991,77025,78108,79777,76846,78034,76975,78286,77799.6,1057.69489404501
78694,76281,76321,76682,77676,78407,76490,77583,76309,77887,77233,925.366954240317
78177,75786,75848,76033,77128,82075,75821,76865,76188,77315,77123.6,1912.16550887556
77597,75154,75346,75618,76531,77976,75206,76389,75190,76834,76184.1,1044.60449187453
77246,74612,74958,75056,76047,77307,75566,75746,74734,76312,75758.4,973.86312065802
76859,74428,74431,74700,75689,81239,74415,75133,74246,75843,75698.3,2117.63804744815
78057,74002,73936,74078,75320,97490,73887,74757,73712,75434,77067.3,7292.56667283733
75853,73257,73396,73407,74723,78660,73279,74522,73345,77135,74757.7,1892.93816592091
75354,73345,72931,73099,74010,74630,72938,74445,72678,80323,74375.3,2267.13926690787
74927,72599,72502,72641,73760,74050,72286,73955,72462,78208,73739,1804.45233304242
74424,72063,71900,72156,73231,73514,77564,73222,71786,75339,73519.9,1833.84159318325
73869,71775,71738,71682,72741,73144,73952,82210,71545,75078,73773.4,3194.74235441782
73407,71064,71025,71038,76105,72510,71945,72080,70846,72269,72228.9,1589.28666388415
72885,70694,70612,70606,71896,72143,72361,71744,70332,71924,71519.7,886.120263972234
72545,70186,70170,70351,71531,71679,76583,71308,70060,71335,71574.8,1939.62629848581
71950,69693,69579,69700,71003,71069,69521,70770,69471,70757,70351.3,866.273891766083
71505,69138,69207,69408,70219,70736,68980,70467,68857,70406,69892.3,893.856818014558
71123,68606,68699,68792,69882,70265,68564,70062,68380,69894,69426.7,934.239209196446
70696,68160,68264,68235,69557,69597,68141,69572,68041,69322,68958.5,909.627671083065
70624,67741,67856,67837,69085,69171,67702,68963,67662,68941,68558.2,968.862655098464
69986,67594,67353,67379,70737,68843,67238,68236,67070,68502,68293.8,1247.44893460392
69120,69470,66891,70832,68039,68555,66833,67938,66581,68156,68241.5,1324.77916398671
68500,70274,66465,72987,67321,67942,66470,67450,66150,67578,68113.7,2087.70427077741
68270,65972,70337,65938,67034,67559,66785,67435,65653,67286,67226.9,1368.84188276075
67642,65634,67422,65600,66608,67129,65760,66611,70260,66862,66952.8,1370.31203259209
67125,65008,67327,65262,66262,66754,64961,66064,67954,66269,66298.6,1015.15715258498
66820,64630,64599,64720,65801,66097,64344,65611,67614,65778,65601.4,1062.42010941477
66258,64188,64336,64381,65203,65646,65493,65069,63878,65429,64988.1,761.125548119363
65817,63671,63669,63849,64741,68863,70569,64748,63407,64914,65424.8,2411.49335014173
65401,63356,63370,63382,65535,66957,63312,64510,63167,64433,64342.3,1278.00035211263
64957,62930,62943,63115,63956,66751,62943,65182,62674,64001,63945.2,1323.87392820381
64577,62470,62444,62645,63534,63874,62433,63504,62258,63558,63129.7,783.243548045916
64073,62065,62094,62013,65126,63427,62737,63038,61774,63101,62944.8,1058.10016329058
63660,61709,61577,61649,62586,63059,62281,62727,61387,62593,62322.8,737.8796649861
63225,61159,61112,61331,62207,62493,61285,62282,60854,62250,61819.8,772.568127164919
62773,60786,60783,61097,61522,61965,60815,61666,60737,61848,61399.2,676.75529797212
62338,62639,60251,60341,63441,61651,60332,61111,60899,61373,61437.6,1082.54157733856
61746,61836,59771,59935,62893,61129,59979,60725,60433,61076,60952.3,995.698866793235
61242,64224,59419,62469,64007,60729,59390,60258,59193,60517,61144.8,1845.63399525595
61029,62207,59002,63260,60080,60344,58905,59748,60118,60040,60473.3,1362.83830050866
61307,64631,58580,59520,59640,59801,58439,59574,58569,59605,59966.6,1837.30595044907
61006,58128,58144,58997,60926,59493,58103,58902,58157,59904,59176,1130.4870140293
59523,57770,57744,57837,60896,59069,57597,58391,57643,58817,58528.7,1070.25968292228
59327,57343,57355,59065,58411,58471,57257,58072,57152,58405,58085.8,781.759809660231
58676,56745,56802,57083,59876,58027,56913,57674,56650,57878,57632.4,1032.91014990549
58419,56592,56612,56912,58632,58931,56333,57255,56181,57475,57334.2,1001.10503389449
57985,56042,56269,56796,57105,57195,56062,56854,55897,56988,56719.3,653.452718684034
57365,55593,55525,61834,56607,56741,55584,56472,56646,56614,56898.1,1835.813501179
57127,55214,55123,55604,56163,56700,55134,56068,58089,56164,56138.6,959.382695046953
56736,54780,54846,55199,55837,57741,54672,55539,54606,55778,55573.4,1011.58909093015
56220,54505,54617,54852,55405,55826,54429,55210,54142,55343,55054.9,661.826840394575
55832,54074,54101,56426,54915,55328,54031,54774,53869,54942,54829.2,848.98773711861
55503,53690,53715,53829,54575,57239,53478,54338,53340,54366,54407.3,1182.49604650502
55036,53254,53258,53568,54209,57180,53080,53995,55204,54139,54292.3,1246.50846144117
54613,52671,52802,53052,53747,71752,53980,53601,52650,53748,55261.6,5829.07168519234
54215,52427,52445,52704,53525,58438,52259,53164,52431,53256,53486.4,1845.32708332275
53829,52056,52791,52293,54428,54879,51898,52742,51891,54061,53086.8,1118.18104278531
53461,51796,52905,51907,52631,53116,52191,52555,51580,53798,52594,735.812325105918
53029,51318,51226,51286,52166,52314,55336,52167,50990,52161,52199.3,1272.11940826673
52666,52010,50856,51080,52890,54432,50714,51773,50506,51776,51870.3,1207.60700469059
52152,50308,50255,50823,51199,51358,50347,51314,50222,51292,50927,643.113088379054
51854,50039,50086,50290,51055,51168,49974,51000,49988,50988,50644.2,652.738640907165
51577,49626,49699,49979,50644,50945,49684,50562,49710,50652,50307.8,666.925249851053
51031,49371,49300,49645,50274,50379,49254,50222,49250,50280,49900.6,618.352686130209
50646,48821,48902,49281,49882,50317,48769,49773,48737,49763,49489.1,687.376243406768
50251,48467,48438,48667,50697,49751,48466,49399,48397,49456,49198.9,839.306784065146
49884,48265,48100,48291,49062,49144,48127,48993,48402,49002,48727,580.558926093353
49403,48038,47693,47816,48711,48855,47743,48564,47817,48493,48313.3,578.659187739688
49130,47506,47384,47402,48294,48419,47976,48234,47444,48145,47993.4,568.140280016985
49399,47155,47023,47697,48031,48070,47120,47864,47148,47828,47733.5,711.929030482986
49128,46724,46578,47380,47668,47598,46630,47412,46741,47362,47322.1,759.982229324403
49980,46376,48036,46373,47140,47107,46325,47026,46345,47114,47182.2,1122.18059548759
47563,46095,47473,45939,46797,46759,45865,46779,45887,46656,46581.3,625.904509933868
47111,45671,46798,45751,46480,46659,45554,46563,45527,46277,46239.1,572.58700454846
