,,,,,,,,,,
mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,mode1:,
2785213.500000,2845286.000000,2794889.500000,2755878.500000,2834325.500000,2906160.500000,2797834.500000,2831260.000000,2777838.500000,2818502.500000,
2824361.000000,2812171.500000,2761628.500000,2767863.500000,2786990.500000,2785346.500000,2720295.500000,2828122.000000,2777097.500000,2905322.000000,
2828297.000000,2831838.000000,2971723.500000,2736097.500000,2791536.000000,2897767.500000,2796366.000000,2838111.000000,2778214.000000,2879596.000000,
2826666.500000,2860434.500000,2825901.000000,2767035.500000,2811777.500000,2823171.000000,2785219.500000,2839927.500000,2766407.500000,2842596.500000,
2786368.000000,2782583.500000,2885933.500000,2768129.000000,2785555.500000,2794190.000000,2722067.000000,2778944.000000,2743891.000000,2804384.500000,
2772080.000000,2830126.000000,2833395.000000,2767976.500000,2786962.000000,2806972.000000,2809488.000000,2799158.000000,2792281.500000,2828750.000000,
2767392.000000,2847627.500000,2783518.000000,2764502.500000,2797545.500000,2817495.500000,2823267.500000,2777285.500000,2779772.000000,2759533.000000,
2748562.000000,2799172.000000,2822098.000000,2795723.500000,2690725.500000,2856987.500000,2726184.500000,2849242.000000,2806256.000000,2787041.500000,
2740921.500000,2785051.000000,2805920.000000,2715156.000000,2741421.500000,2829096.000000,2924368.500000,2832568.000000,2762259.000000,2756949.500000,
2728553.500000,2818368.500000,2735006.000000,2989422.000000,2927314.000000,2802274.000000,2863342.500000,2815320.500000,2868715.000000,2887449.500000,
2755703.500000,2747054.000000,2794549.000000,2791180.500000,2786849.500000,2755621.500000,2802542.500000,2849640.000000,2749397.000000,2793941.000000,
2792141.500000,2771586.500000,2794220.000000,2767889.500000,2749766.000000,2876997.500000,2792223.500000,2816083.000000,2809569.000000,2820001.000000,
2752982.000000,2841266.000000,2750450.500000,2777357.500000,2888154.000000,2889959.500000,2771371.000000,2751130.500000,2777346.500000,2824957.000000,
2754057.500000,2979194.000000,2718331.500000,2690947.000000,2753758.000000,2755124.500000,2713799.500000,2827804.500000,2746395.000000,2857351.000000,
2740546.000000,2806692.500000,2778341.000000,2712625.000000,2712497.000000,2734223.500000,2769691.500000,2921535.000000,2770476.000000,2749054.500000,
2797170.500000,2790299.500000,2720803.000000,2719465.500000,2824387.000000,2902412.500000,2719757.500000,2807641.500000,2738862.000000,2794874.000000,
2774794.500000,2798272.000000,2716873.500000,2768037.000000,2675752.000000,2789673.500000,2701783.000000,2800429.500000,2762064.500000,2716670.000000,
2762993.500000,2731030.000000,2859891.500000,2688818.000000,2759245.500000,2789903.000000,2752199.000000,2748204.000000,2776909.000000,2762386.500000,
2759763.500000,2748586.500000,2743526.500000,2729081.000000,2792468.000000,2736131.000000,2688237.000000,2712254.000000,2761769.500000,2875699.000000,
2741079.000000,2768134.000000,2783836.500000,2683487.000000,2727534.500000,2703011.000000,2668517.500000,2727603.500000,2761071.500000,2762111.500000,
2767999.500000,2717794.500000,2741842.500000,2667510.000000,2739839.000000,2764101.500000,2759282.500000,2714357.000000,2750370.000000,2748426.500000,
2942012.500000,2762595.000000,2673523.500000,2712957.000000,2811770.500000,2770175.500000,2714847.500000,2682652.000000,2739162.500000,2709447.000000,
2800828.500000,2741325.500000,2697866.500000,2668126.500000,2768543.000000,2685482.000000,2709876.500000,2736600.500000,2733296.500000,2754632.500000,
2728801.500000,2728695.500000,2706281.500000,2671460.500000,2730783.500000,2730407.000000,2841376.500000,2677008.500000,2727597.500000,2706421.000000,
2718458.000000,2936810.000000,2681865.500000,2707213.000000,2841041.500000,2741713.000000,2858211.000000,2672414.000000,2777309.000000,2707198.000000,
2726526.000000,2830798.000000,2696974.500000,2697387.500000,2699787.500000,2747889.500000,2700299.500000,2656099.500000,2768197.500000,2736284.000000,
2771172.500000,2811204.000000,2738193.500000,2671922.000000,2696456.000000,2713537.000000,2738148.000000,2765358.500000,2743123.500000,2865819.000000,
2749031.500000,2723769.000000,2676577.000000,2709140.500000,2723713.000000,2755808.500000,2707689.000000,2782694.500000,2796825.000000,2832571.000000,
2765706.000000,2675181.500000,2652719.000000,2736376.000000,2661020.500000,2681596.500000,2650995.500000,2674090.000000,2753307.500000,2706596.000000,
2751791.000000,2701720.000000,2685751.000000,2731176.000000,2708336.000000,2689736.500000,2708397.500000,2712149.500000,2722868.500000,2845158.500000,
2692183.000000,2692927.500000,2653122.000000,2807108.500000,2674499.500000,2757944.500000,2693478.500000,2653720.000000,2701841.500000,2752731.500000,
2773801.000000,2727212.500000,2668345.000000,2689554.500000,2638386.000000,2702117.000000,2666834.000000,2669523.500000,2707408.000000,2723668.500000,
2830495.500000,2817527.000000,2675085.000000,2678981.500000,2643641.500000,2665130.500000,2707065.500000,2659249.000000,2677394.000000,2734535.000000,
2793737.000000,2831747.000000,2638163.000000,2658012.000000,2688851.000000,2756381.000000,2658640.000000,2674550.000000,2724448.500000,2729627.000000,
2812109.000000,2845318.500000,2656683.000000,2653535.500000,2644702.500000,2922838.500000,2659755.000000,2621690.000000,2699271.500000,2733863.500000,
2750996.500000,2854809.000000,2707769.000000,2668139.500000,2696796.500000,2767911.000000,2709935.500000,2721234.000000,2769766.500000,2816696.000000,
2733853.000000,2843824.500000,2718639.000000,2645135.500000,2635551.500000,2809692.000000,2640551.000000,2630253.000000,2698507.000000,2738296.500000,
2718991.000000,2839641.500000,2620232.000000,2624956.500000,2647353.500000,2696801.000000,2637739.500000,2614514.500000,2663553.000000,2728604.000000,
2686546.000000,2860394.500000,2748413.500000,2619957.000000,2654900.000000,2646753.000000,2654308.500000,2682065.000000,2646175.000000,2747282.000000,
2732477.000000,2885742.000000,2651679.500000,2653456.000000,2671446.000000,2743491.500000,2627137.500000,2693675.500000,2653903.000000,2714872.000000,
2704403.500000,2844144.500000,2637894.000000,2628779.000000,2661328.500000,2648476.500000,2654110.000000,2635634.500000,2644510.000000,2675472.500000,
2658839.500000,2840810.000000,2718321.000000,2615973.500000,2657547.500000,2626049.000000,2647444.000000,2634706.500000,2624753.500000,2708309.000000,
2693351.000000,2869083.000000,2665696.000000,2640745.000000,2620618.500000,2702281.000000,2657391.000000,2592924.500000,2648237.000000,2732241.000000,
2670495.500000,2829735.500000,2635416.500000,2748876.500000,2616744.000000,2703204.500000,2663369.000000,2607300.000000,2631960.000000,2852685.000000,
2614425.500000,2830932.500000,2663519.500000,2686965.000000,2592383.000000,2621875.000000,2662051.500000,2653804.000000,2629399.500000,2774995.000000,
2699844.500000,2796005.500000,2667666.500000,2642988.000000,2647088.500000,2705421.500000,2745108.000000,2688547.000000,2736840.500000,2709259.500000,
2750737.000000,2778668.500000,2648276.500000,2803556.500000,2787051.000000,2640031.500000,2707542.500000,2646283.000000,2724520.000000,2714312.500000,
2637568.500000,2690669.000000,2687812.500000,2646515.500000,2659781.000000,2594434.000000,2658334.000000,2672604.500000,2685395.500000,2747570.500000,
2711551.000000,2657305.500000,2646178.000000,2584889.000000,2646882.500000,2714428.500000,2639674.000000,2591778.500000,2738315.000000,2666709.000000,
2604764.500000,2678661.500000,2656186.500000,2664402.500000,2798243.000000,2641379.000000,2658056.000000,2657748.500000,2676643.000000,2647228.000000,
2814222.500000,2675358.500000,2617265.500000,2620617.500000,2657419.000000,2642849.000000,2613924.000000,2640403.000000,2684941.500000,2728462.000000,
2799611.000000,2676988.000000,2698244.000000,2569038.000000,2628405.000000,2625197.000000,2697985.500000,2624051.000000,2729686.500000,2665856.500000,
2679290.500000,2662629.000000,2631063.500000,2722951.500000,2661562.000000,2778042.000000,2689562.000000,2616109.500000,2633820.500000,2689016.500000,
2673956.500000,2716073.500000,2583198.500000,2653129.500000,2604100.500000,2737860.500000,2656060.500000,2599389.500000,2644866.500000,2651386.000000,
2645340.000000,2696374.500000,2717273.500000,2665340.500000,2672559.500000,2679175.000000,2681026.500000,2786961.500000,2681085.500000,2674539.500000,
2640031.000000,2684703.500000,2628171.000000,2679674.000000,2615272.500000,2628345.000000,2627589.000000,2747362.500000,2639471.000000,2726391.000000,
2647642.500000,2650367.500000,2609576.000000,2647959.000000,2608766.000000,2615889.500000,2604032.000000,2650564.000000,2648028.000000,2689635.500000,
2623519.000000,2722797.500000,2645623.000000,2612021.000000,2592580.500000,2589596.000000,2721725.500000,2671608.500000,2676480.500000,2611300.500000,
2737787.500000,2724982.500000,2580762.000000,2602602.500000,2578753.500000,2664673.500000,2602739.500000,2620750.500000,2618947.500000,2646340.500000,
2616965.500000,2640533.500000,2562086.000000,2590980.500000,2631738.000000,2610383.000000,2601553.500000,2627866.500000,2678740.000000,2612575.500000,
2621459.000000,2623983.500000,2626983.000000,2630786.500000,2629862.500000,2642588.000000,2642925.000000,2608925.500000,2683184.500000,2644756.500000,
2650937.500000,2603054.500000,2572298.000000,2663081.500000,2621301.000000,2607829.500000,2628553.500000,2563617.500000,2716924.500000,2636442.500000,
2658333.000000,2596950.500000,2556455.000000,2607712.000000,2790140.500000,2559659.500000,2593433.500000,2627411.500000,2713239.500000,2640515.000000,
2607348.500000,2637817.000000,2578158.500000,2615132.000000,2725329.500000,2637360.500000,2656585.500000,2611008.000000,2653889.000000,2694846.000000,
2591274.000000,2656414.000000,2571860.500000,2615078.500000,2611218.500000,2642530.000000,2761624.500000,2570549.500000,2631973.000000,2615131.500000,
2662781.500000,2586468.500000,2560904.000000,2617327.500000,2589638.500000,2605301.000000,2696027.000000,2531414.500000,2701399.500000,2603082.000000,
2630241.500000,2604293.500000,2567170.500000,2661569.500000,2579441.000000,2552098.500000,2639230.000000,2542152.500000,2655683.000000,2815566.000000,
2591985.500000,2585760.000000,2618365.000000,2578384.500000,2625801.000000,2619891.500000,2586226.000000,2653556.500000,2617971.500000,2688019.000000,
2638328.000000,2582944.000000,2541279.500000,2620390.000000,2550290.500000,2651538.000000,2566475.500000,2697732.500000,2579742.000000,2646320.000000,
2577837.500000,2565416.500000,2539689.000000,2752074.000000,2580274.000000,2562901.500000,2577876.500000,2635835.000000,2602289.000000,2701659.500000,
2598147.000000,2613008.500000,2644594.500000,2603082.000000,2562965.000000,2567716.500000,2640158.000000,2589307.500000,2632687.500000,2636557.000000,
2531244.000000,2599113.500000,2644730.500000,2592410.500000,2573175.000000,2600169.500000,2583813.000000,2525650.000000,2533228.000000,2619609.000000,
2690336.000000,2609336.000000,2574704.000000,2612164.000000,2550579.000000,2569952.500000,2557843.500000,2584000.000000,2560176.000000,2567605.500000,
2744285.000000,2597669.500000,2655598.500000,2607456.000000,2584170.000000,2585099.500000,2570200.500000,2610040.000000,2632695.500000,2610121.000000,
2584966.500000,2569333.000000,2561270.500000,2580539.500000,2518885.000000,2708923.500000,2541982.500000,2531281.000000,2564123.000000,2639096.000000,
2729800.000000,2569230.500000,2518297.500000,2645991.000000,2547456.500000,2759805.500000,2545025.500000,2582847.500000,2534032.000000,2614871.000000,
2563280.000000,2656669.000000,2550426.000000,2571022.000000,2518353.500000,2631203.500000,2626433.500000,2562005.000000,2541655.500000,2551297.500000,
2613131.500000,2598014.500000,2575696.000000,2561706.000000,2576338.000000,2615586.000000,2677293.000000,2571962.000000,2566384.000000,2516670.500000,
2607608.000000,2543621.000000,2495469.500000,2587476.000000,2535137.000000,2584974.500000,2637955.000000,2591658.500000,2578325.500000,2643350.500000,
2549770.500000,2679236.500000,2548843.000000,2576981.500000,2545290.000000,2530137.500000,2581102.000000,2595398.500000,2560790.500000,2580032.500000,
2544403.500000,2597288.500000,2505530.500000,2559230.000000,2529778.500000,2575748.500000,2554491.500000,2563129.000000,2580484.500000,2563863.000000,
2537666.000000,2589115.000000,2535184.000000,2561546.500000,2524121.500000,2577572.000000,2553495.000000,2572162.000000,2516430.500000,2575932.000000,
2535199.000000,2584453.000000,2481458.000000,2550841.000000,2595526.000000,2564092.500000,2560776.000000,2549533.000000,2481184.000000,2662423.000000,
2582591.000000,2548251.000000,2505340.000000,2529956.000000,2537234.500000,2524543.500000,2596829.500000,2721684.500000,2568208.000000,2592302.000000,
2515425.000000,2528855.500000,2510921.500000,2602465.500000,2689092.000000,2549981.000000,2523144.500000,2519197.500000,2686907.500000,2633104.500000,
2578614.500000,2533893.500000,2525863.500000,2634753.000000,2502420.500000,2528457.000000,2468684.500000,2562022.500000,2647710.500000,2680224.000000,
2542226.000000,2515597.500000,2524304.500000,2556807.500000,2528782.500000,2542566.500000,2642489.000000,2659859.500000,2698730.500000,2600980.000000,
2511167.500000,2480859.000000,2501947.000000,2569247.000000,2610549.000000,2591581.000000,2639142.500000,2541807.500000,2615270.500000,2608032.000000,
2554472.000000,2546408.000000,2530868.500000,2524844.500000,2655858.000000,2542332.000000,2570956.500000,2509872.000000,2576863.000000,2551270.000000,
2532904.500000,2537016.500000,2490470.000000,2526397.000000,2597377.500000,2568350.500000,2590674.500000,2559598.000000,2587562.500000,2545860.000000,
2528302.500000,2526517.500000,2570657.500000,2554087.000000,2569237.000000,2598934.000000,2537327.000000,2508485.000000,2498418.000000,2535859.500000,
2657634.500000,2485809.000000,2518871.000000,2538368.000000,2515394.500000,2663293.500000,2604932.000000,2535696.000000,2514504.500000,2568021.000000,
2612656.000000,2599011.000000,2493727.500000,2576696.500000,2480462.500000,2515875.000000,2651064.000000,2528697.000000,2481345.500000,2687820.500000,
2545639.000000,2579797.500000,2579253.000000,2528720.000000,2516215.000000,2508650.000000,2632969.000000,2515021.000000,2509097.500000,2498152.000000,
2540890.000000,2564822.500000,2492684.000000,2572431.000000,2529183.500000,2529861.500000,2580451.000000,2548434.500000,2522212.500000,2568482.500000,
2481782.500000,2596545.500000,2477994.000000,2510581.000000,2534113.000000,2508894.500000,2573752.000000,2570918.500000,2540440.500000,2509187.000000,
2482962.000000,2603229.000000,2512771.500000,2498732.000000,2524800.000000,2497763.000000,2551658.500000,2561387.500000,2509259.000000,2634962.500000,
2511423.500000,2524038.500000,2465345.500000,2506327.500000,2493905.500000,2509795.500000,2509817.000000,2469179.500000,2509563.500000,2557962.000000,
2596854.500000,2496248.000000,2442587.500000,2491315.000000,2485785.500000,2508900.500000,2489398.500000,2489372.000000,2466486.000000,2493599.500000,
2488753.500000,2513445.000000,2429499.500000,2476696.000000,2508012.500000,2495715.000000,2560930.000000,2545441.000000,2503853.000000,2502675.500000,
2519558.500000,2481854.500000,2522658.500000,2515492.500000,2457172.500000,2551214.000000,2544375.000000,2467533.500000,2555804.500000,2546492.500000,
2499584.000000,2478183.000000,2488889.500000,2498997.000000,2632510.000000,2496081.000000,2502949.000000,2543212.500000,2532311.000000,2488683.500000,
2481063.000000,2501361.000000,2429458.500000,2451009.500000,2590787.500000,2488499.500000,2507193.000000,2538164.000000,2500731.500000,2529836.000000,
